"","id","gender","heightmetre","trainingProgram","programAnnualCost","lastfitnessscore","date","Weight","BMI","CaloriesIn","CaloriesBurned","Steps","DistanceMiles","Floors","MinutesLightlyActive","MinutesFairlyActive","MinutesVeryActive","ActivityCalories","MinutesAsleep","MinutesAwake","TimeinBed","MinutesREMSleep","MinutesLightSleep","MinutesDeepSleep","WaterConsumedOz","RestingHeartBpm","MaxHeartBpm","MinHeartBpm","AvgHeartBpm","ActivityMinutes","TimesStepsCompleteHr"
"2623",107,"m",1.83,"program2",500,750,"8/25/2017",153,20,1846,2804,710,7,32,87,79,41,1109,143,7,449,106,172,117,25,91,90,71,93,55,2
"2624",107,"m",1.83,"program2",500,750,"12/2/2017",220,24,1162,1182,2018,4,38,74,35,28,226,210,105,193,116,43,82,74,92,172,70,106,83,5
"2625",107,"m",1.83,"program2",500,750,"4/7/2017",157,23,1591,2930,9446,10,15,99,35,41,1469,464,106,43,17,199,34,60,74,183,99,89,153,9
"2626",107,"m",1.83,"program2",500,750,"11/24/2017",208,25,1952,1055,2082,2,18,48,35,79,1326,173,72,251,40,178,116,74,75,197,76,83,77,8
"2627",107,"m",1.83,"program2",500,750,"5/24/2017",110,21,1481,2711,331,6,42,31,100,70,1221,120,31,314,27,74,107,78,71,162,95,106,48,11
"2628",107,"m",1.83,"program2",500,750,"10/27/2017",284,23,1255,2074,831,6,7,16,83,47,1096,310,100,425,66,185,105,21,89,200,87,71,84,9
"2629",107,"m",1.83,"program2",500,750,"1/31/2017",193,16,1316,2152,3240,7,10,31,70,33,790,423,59,23,40,83,13,73,100,117,96,103,124,8
"2630",107,"m",1.83,"program2",500,750,"1/9/2017",172,26,1736,2486,5773,2,31,75,29,45,1263,468,71,422,56,285,85,47,87,135,81,80,31,3
"2631",107,"m",1.83,"program2",500,750,"10/11/2017",286,29,1332,1106,3432,3,44,4,77,38,741,474,106,230,111,179,111,72,91,178,90,82,167,2
"2632",107,"m",1.83,"program2",500,750,"8/14/2017",289,21,1002,2354,8096,9,22,9,37,70,802,470,75,370,52,285,89,70,75,113,93,110,131,3
"2633",107,"m",1.83,"program2",500,750,"12/13/2017",287,25,1010,1352,9057,1,49,78,61,25,671,350,16,30,69,14,117,49,95,145,99,101,64,2
"2634",107,"m",1.83,"program2",500,750,"5/17/2017",264,25,1444,2837,757,7,7,34,25,5,395,261,14,242,58,93,89,41,99,174,94,96,59,11
"2635",107,"m",1.83,"program2",500,750,"4/4/2017",118,17,1623,1814,8700,5,50,41,25,27,1463,131,119,316,97,63,18,57,78,104,98,76,31,7
"2636",107,"m",1.83,"program2",500,750,"4/19/2017",218,20,1348,2610,3849,4,44,51,8,65,778,462,79,216,20,133,75,8,71,128,82,71,30,7
"2637",107,"m",1.83,"program2",500,750,"3/7/2017",244,19,1752,2224,6831,8,6,47,88,11,1434,120,73,476,69,19,34,27,94,185,92,113,35,7
"2638",107,"m",1.83,"program2",500,750,"1/9/2017",104,16,1313,1875,9959,1,18,83,62,9,1391,338,107,75,98,121,106,34,87,175,72,111,116,1
"2639",107,"m",1.83,"program2",500,750,"8/20/2017",149,21,1981,2929,993,10,34,50,94,99,1253,323,73,132,110,241,24,19,72,175,99,101,108,7
"2640",107,"m",1.83,"program2",500,750,"3/13/2017",216,20,1478,2025,8727,3,40,65,12,48,1278,380,21,169,50,214,76,51,84,161,100,98,145,11
"2641",107,"m",1.83,"program2",500,750,"9/14/2017",267,16,1603,2636,1769,2,6,56,90,15,180,272,72,37,57,257,115,52,100,115,72,113,116,3
"2642",107,"m",1.83,"program2",500,750,"8/20/2017",220,21,1758,2870,1641,9,4,16,10,22,1005,465,61,83,93,208,57,40,98,144,76,76,72,8
"2643",107,"m",1.83,"program2",500,750,"10/19/2017",141,17,1373,1383,9465,9,13,93,68,82,182,250,75,204,28,229,63,28,75,95,83,111,116,4
"2644",107,"m",1.83,"program2",500,750,"5/21/2017",151,26,1964,1949,592,3,18,48,19,52,796,387,106,267,8,273,113,30,89,172,87,72,109,6
"2645",107,"m",1.83,"program2",500,750,"12/18/2017",144,27,1347,2505,1429,8,1,28,51,61,804,192,48,463,68,74,49,38,81,156,97,71,168,1
"2646",107,"m",1.83,"program2",500,750,"9/22/2017",210,21,1819,2058,2089,8,39,64,38,41,1012,225,72,79,24,247,68,13,87,119,88,76,145,12
"2647",107,"m",1.83,"program2",500,750,"8/9/2017",188,21,1332,1710,2216,5,45,25,19,16,1076,136,103,329,102,39,95,62,86,114,79,95,87,9
"2648",107,"m",1.83,"program2",500,750,"3/1/2017",183,19,1550,2361,9997,5,37,81,94,78,1316,331,11,213,72,289,118,31,76,180,81,73,137,6
"2649",107,"m",1.83,"program2",500,750,"3/2/2017",286,17,1555,1485,3390,10,37,82,31,74,746,156,117,116,67,173,113,59,76,108,92,88,46,5
"2650",107,"m",1.83,"program2",500,750,"7/12/2017",291,20,1649,2195,5095,5,17,29,39,68,650,396,64,439,64,249,11,28,72,162,91,109,93,10
"2651",107,"m",1.83,"program2",500,750,"3/10/2017",233,30,1350,1777,4602,1,27,99,26,11,994,478,19,322,45,19,52,56,76,144,76,91,152,6
"2652",107,"m",1.83,"program2",500,750,"5/9/2017",273,15,1214,1987,649,6,10,94,84,12,229,367,119,311,46,124,79,24,96,159,87,120,156,1
"2653",107,"m",1.83,"program2",500,750,"6/22/2017",298,20,1993,1865,4922,10,3,82,99,54,654,373,117,295,113,78,50,11,94,109,98,72,160,10
"2654",107,"m",1.83,"program2",500,750,"5/4/2017",249,17,1375,1562,2998,6,49,7,81,61,755,214,24,140,116,225,49,70,89,186,86,106,73,12
"2655",107,"m",1.83,"program2",500,750,"6/2/2017",102,15,1267,1409,189,5,50,44,5,93,787,342,78,367,17,194,77,63,79,138,96,102,165,10
"2656",107,"m",1.83,"program2",500,750,"6/11/2017",116,20,1176,1175,5396,10,33,21,4,2,384,342,29,265,57,121,67,55,73,123,76,114,125,7
"2657",107,"m",1.83,"program2",500,750,"9/25/2017",291,30,1695,2457,6290,4,16,5,50,12,644,133,43,276,61,244,95,37,75,105,70,111,75,6
"2658",107,"m",1.83,"program2",500,750,"1/20/2017",119,29,1612,1169,1871,4,11,79,32,52,948,292,82,301,89,163,78,28,86,187,86,78,46,5
"2659",107,"m",1.83,"program2",500,750,"9/16/2017",238,15,1653,2350,5913,8,6,95,39,18,738,480,65,96,53,251,36,77,95,117,70,109,139,12
"2660",107,"m",1.83,"program2",500,750,"1/13/2017",126,30,1791,1114,3895,4,8,67,12,50,654,471,102,63,85,212,112,65,91,151,87,97,152,7
"2661",107,"m",1.83,"program2",500,750,"8/9/2017",167,20,1363,2911,5221,9,30,53,56,56,600,277,112,64,20,7,27,63,73,191,85,94,71,9
"2662",107,"m",1.83,"program2",500,750,"6/18/2017",297,25,1681,2751,986,6,15,1,73,23,561,274,34,408,119,282,47,43,96,87,96,104,34,4
"2663",107,"m",1.83,"program2",500,750,"6/2/2017",248,17,1034,2450,81,4,49,84,31,4,669,211,86,261,44,223,28,77,89,154,76,100,85,2
"2664",107,"m",1.83,"program2",500,750,"5/8/2017",161,22,1294,1046,2783,7,39,48,77,94,1361,272,14,344,76,198,58,24,93,163,97,113,164,10
"2665",107,"m",1.83,"program2",500,750,"5/8/2017",292,18,1531,2166,2107,4,50,96,18,36,380,252,98,76,27,224,23,11,84,70,95,101,179,10
"2666",107,"m",1.83,"program2",500,750,"12/27/2017",172,27,1261,1700,9019,6,38,39,6,71,187,344,26,39,75,145,50,20,79,166,71,89,98,3
"2667",107,"m",1.83,"program2",500,750,"1/1/2017",275,18,1555,2501,8279,1,38,76,16,6,886,329,119,133,77,7,69,14,82,100,77,108,169,9
"2668",107,"m",1.83,"program2",500,750,"11/25/2017",256,16,1849,2481,4991,3,38,8,57,82,719,165,57,283,27,290,95,57,82,77,82,98,157,3
"2669",107,"m",1.83,"program2",500,750,"2/7/2017",238,17,1715,1020,44,1,7,44,41,39,991,368,79,262,23,212,41,71,87,156,77,91,80,5
"2670",107,"m",1.83,"program2",500,750,"7/26/2017",259,23,1375,2705,5184,5,25,51,5,87,225,428,93,329,42,63,8,18,72,193,75,108,140,2
"2671",107,"m",1.83,"program2",500,750,"2/9/2017",135,26,1710,2660,4317,7,42,75,77,31,966,282,116,389,116,240,60,22,85,74,89,110,130,12
"2672",107,"m",1.83,"program2",500,750,"3/2/2017",176,25,1198,1268,7337,4,36,75,32,83,244,206,42,40,98,163,36,54,79,97,83,98,45,1
"2673",107,"m",1.83,"program2",500,750,"12/10/2017",200,20,1371,1861,2518,8,35,48,63,24,1242,227,18,34,93,80,86,43,100,167,74,110,124,11
"2674",107,"m",1.83,"program2",500,750,"8/13/2017",132,23,1830,2625,2140,7,18,71,48,49,362,452,113,112,14,22,8,30,72,105,100,80,173,4
"2675",107,"m",1.83,"program2",500,750,"4/27/2017",231,15,1122,2666,2965,5,41,81,36,92,483,237,73,310,32,75,23,16,88,191,92,77,48,4
"2676",107,"m",1.83,"program2",500,750,"8/21/2017",131,30,1611,1637,2103,2,34,68,91,95,983,259,17,50,85,177,113,61,89,186,95,114,153,6
"2677",107,"m",1.83,"program2",500,750,"11/21/2017",208,15,1041,2547,7619,4,20,100,11,59,1298,395,81,14,26,249,66,69,88,97,74,78,174,6
"2678",107,"m",1.83,"program2",500,750,"4/10/2017",248,15,1970,2301,5392,5,18,94,33,15,941,332,69,281,23,140,44,69,78,167,70,102,83,11
"2679",107,"m",1.83,"program2",500,750,"7/19/2017",133,16,1199,1669,3357,1,44,51,34,2,391,410,57,170,54,280,16,29,95,143,91,92,76,2
"2680",107,"m",1.83,"program2",500,750,"11/26/2017",142,27,1254,2981,8619,6,47,5,28,63,1075,152,42,273,25,261,15,26,88,193,100,84,71,2
"2681",107,"m",1.83,"program2",500,750,"7/25/2017",206,23,1271,1285,8691,8,17,11,98,18,226,415,12,429,25,282,35,78,82,115,79,78,166,1
"2682",107,"m",1.83,"program2",500,750,"10/1/2017",223,29,1746,2803,8751,1,47,97,25,5,1356,307,119,276,38,116,97,63,79,147,74,77,33,3
"2683",107,"m",1.83,"program2",500,750,"8/27/2017",238,17,1226,2237,9855,7,34,26,45,12,174,462,102,392,82,185,78,76,84,103,99,107,50,2
"2684",107,"m",1.83,"program2",500,750,"2/15/2017",151,24,1435,1066,5385,9,31,74,77,18,1499,339,29,337,30,31,97,46,74,85,98,114,93,2
"2685",107,"m",1.83,"program2",500,750,"12/19/2017",226,29,1603,2932,3660,7,18,21,16,4,270,341,27,45,17,109,79,25,94,83,80,92,147,8
"2686",107,"m",1.83,"program2",500,750,"4/12/2017",208,26,1109,2224,1051,10,15,39,23,53,136,191,22,54,77,245,111,78,91,85,76,92,67,11
"2687",107,"m",1.83,"program2",500,750,"9/27/2017",158,29,1362,1721,6007,6,22,65,41,38,918,178,43,447,100,70,17,27,77,79,82,81,161,4
"2688",107,"m",1.83,"program2",500,750,"8/29/2017",159,19,1478,1409,9673,9,44,32,43,81,1147,358,26,342,33,256,20,48,99,135,86,81,129,8
"2689",107,"m",1.83,"program2",500,750,"3/19/2017",112,17,1502,2850,9002,2,37,2,85,19,737,479,108,385,81,117,90,18,91,85,73,110,37,8
"2690",107,"m",1.83,"program2",500,750,"12/11/2017",166,22,1010,2941,6057,9,47,4,24,62,725,328,25,160,111,198,33,63,78,117,92,96,171,8
"2691",107,"m",1.83,"program2",500,750,"1/20/2017",260,18,1070,1978,9821,7,34,36,49,94,182,470,22,357,20,114,13,76,85,111,85,109,141,9
"2692",107,"m",1.83,"program2",500,750,"6/13/2017",253,27,1533,2127,6044,1,40,19,98,68,514,293,64,389,33,72,93,26,92,79,81,118,48,4
"2693",107,"m",1.83,"program2",500,750,"1/9/2017",117,19,1701,2637,3446,1,15,52,7,10,1017,457,83,42,104,228,109,14,76,160,92,120,120,3
"2694",107,"m",1.83,"program2",500,750,"6/8/2017",297,29,1964,1824,1319,2,6,93,8,7,129,410,101,247,52,14,41,21,89,112,82,98,51,7
"2695",107,"m",1.83,"program2",500,750,"3/3/2017",178,27,1534,2255,7265,1,45,86,97,87,1399,238,84,264,10,263,17,13,99,179,90,116,147,5
"2696",107,"m",1.83,"program2",500,750,"2/4/2017",217,24,1626,2479,1923,2,9,18,49,79,1362,297,40,467,41,227,72,80,80,165,89,89,134,1
"2697",107,"m",1.83,"program2",500,750,"10/24/2017",192,28,1459,1920,3410,5,35,12,63,77,977,468,75,80,62,193,59,11,82,146,91,102,102,8
"2698",107,"m",1.83,"program2",500,750,"10/24/2017",142,20,1812,2588,6303,2,19,74,97,88,828,426,40,62,115,205,34,59,86,127,83,75,137,3
"2699",107,"m",1.83,"program2",500,750,"6/24/2017",112,25,1406,1999,5184,6,34,60,58,89,1257,241,18,272,75,263,92,64,77,158,82,87,146,12
"2700",107,"m",1.83,"program2",500,750,"8/21/2017",246,20,1386,2896,5023,7,35,25,34,36,1051,387,64,281,91,30,69,75,84,121,92,117,116,4
"2701",107,"m",1.83,"program2",500,750,"4/9/2017",123,17,1481,2605,746,5,19,79,88,67,589,380,56,347,24,246,18,38,74,166,92,91,55,1
"2702",107,"m",1.83,"program2",500,750,"10/15/2017",249,29,1322,2728,3161,3,15,69,76,5,409,144,45,144,26,44,110,61,93,76,77,81,57,7
"2703",107,"m",1.83,"program2",500,750,"10/22/2017",152,22,1307,1640,3702,5,28,77,23,12,168,325,100,442,36,245,100,23,98,155,83,89,102,1
"2704",107,"m",1.83,"program2",500,750,"4/11/2017",108,30,1454,2341,4716,6,41,88,11,4,408,394,92,35,80,6,78,52,89,171,96,112,76,11
"2705",107,"m",1.83,"program2",500,750,"2/25/2017",214,21,1508,1630,2986,6,29,16,45,20,805,217,76,230,119,42,72,37,92,152,95,80,119,1
"2706",107,"m",1.83,"program2",500,750,"1/8/2017",246,16,1868,1399,7746,10,18,55,52,82,353,330,80,327,85,13,64,78,82,134,76,101,100,5
"2707",107,"m",1.83,"program2",500,750,"6/25/2017",126,16,1298,2384,9809,2,24,72,77,12,824,467,69,20,22,298,24,26,94,71,78,96,61,12
"2708",107,"m",1.83,"program2",500,750,"7/5/2017",249,23,1134,1784,2456,7,39,4,20,1,1234,131,89,214,111,120,73,53,94,76,89,88,93,9
"2709",107,"m",1.83,"program2",500,750,"4/28/2017",146,25,1377,1265,9664,4,34,31,53,53,521,430,110,40,95,24,84,56,93,163,97,112,36,8
"2710",107,"m",1.83,"program2",500,750,"4/2/2017",265,21,1551,1001,7382,8,45,34,22,96,1480,274,99,336,24,195,43,30,94,73,80,75,125,11
"2711",107,"m",1.83,"program2",500,750,"12/2/2017",247,30,1265,2103,9311,5,45,92,54,3,543,392,90,454,22,95,97,45,96,152,74,120,75,2
"2712",107,"m",1.83,"program2",500,750,"2/1/2017",198,29,1790,1462,6697,2,26,48,65,40,197,465,68,355,85,273,30,36,78,147,88,108,51,5
"2713",107,"m",1.83,"program2",500,750,"6/30/2017",253,30,1462,1906,661,7,31,49,73,7,131,463,70,473,66,103,52,18,89,95,82,87,75,7
"2714",107,"m",1.83,"program2",500,750,"1/4/2017",297,29,1108,1317,1489,7,46,72,27,80,749,153,33,466,70,15,32,39,78,132,70,95,160,2
"2715",107,"m",1.83,"program2",500,750,"7/23/2017",131,27,1604,2118,1807,5,32,39,2,8,720,408,88,395,92,258,62,60,99,186,90,119,106,5
"2716",107,"m",1.83,"program2",500,750,"9/11/2017",210,22,1372,1350,7214,5,37,94,44,13,849,434,20,411,11,288,72,17,85,80,79,79,116,7
"2717",107,"m",1.83,"program2",500,750,"2/25/2017",300,16,1128,2611,679,4,26,79,13,16,436,349,6,170,70,138,38,41,78,197,73,111,42,4
"2718",107,"m",1.83,"program2",500,750,"10/27/2017",252,16,1097,1280,1805,9,24,88,33,60,878,394,19,201,40,78,84,20,74,70,91,86,52,5
"2719",107,"m",1.83,"program2",500,750,"6/15/2017",162,27,1014,1361,5118,5,9,59,56,75,136,160,10,293,115,214,60,9,78,99,75,75,107,2
"2720",107,"m",1.83,"program2",500,750,"8/16/2017",152,29,1772,1883,3318,9,39,97,43,7,1219,298,21,117,101,261,23,52,89,175,93,90,75,11
"2721",107,"m",1.83,"program2",500,750,"10/12/2017",209,25,1876,1105,5939,1,42,95,64,60,573,440,115,326,109,259,49,53,77,164,71,92,114,4
"2722",107,"m",1.83,"program2",500,750,"8/14/2017",287,18,1465,2692,8600,7,37,35,25,2,1328,468,83,427,7,89,96,69,97,158,75,70,168,11
"2723",107,"m",1.83,"program2",500,750,"8/27/2017",219,25,1501,1529,6877,8,7,25,83,35,600,212,32,74,73,93,31,29,95,93,71,98,121,1
"2724",107,"m",1.83,"program2",500,750,"2/14/2017",299,30,1758,1457,8310,3,29,36,45,98,1110,424,41,232,28,52,44,46,77,167,99,107,53,8
"2725",107,"m",1.83,"program2",500,750,"5/31/2017",181,23,1150,1023,854,9,1,41,12,54,874,134,91,134,75,19,79,65,95,192,76,102,115,6
"2726",107,"m",1.83,"program2",500,750,"3/8/2017",223,26,1941,1660,7390,3,35,94,47,48,1129,229,101,321,25,174,101,13,80,155,86,91,106,6
"2727",107,"m",1.83,"program2",500,750,"1/4/2017",136,26,1885,2150,4123,3,28,64,45,86,1201,200,109,58,81,53,111,59,92,200,90,113,100,8
"2728",107,"m",1.83,"program2",500,750,"7/26/2017",131,20,1652,1829,4269,8,48,91,76,88,1019,330,34,276,95,70,77,10,73,134,99,115,102,6
"2729",107,"m",1.83,"program2",500,750,"12/3/2017",154,25,1433,2429,5145,4,5,77,22,37,419,476,98,402,67,292,85,44,99,110,89,74,33,2
"2730",107,"m",1.83,"program2",500,750,"4/12/2017",112,30,1180,1121,1283,1,34,47,56,48,1367,124,94,373,57,9,110,31,89,162,80,72,65,9
"2731",107,"m",1.83,"program2",500,750,"8/29/2017",242,20,1440,2446,7512,7,5,34,75,36,696,205,30,309,15,11,57,42,80,76,91,111,87,4
"2732",107,"m",1.83,"program2",500,750,"10/6/2017",276,16,1932,2281,7389,1,50,53,80,91,1321,166,46,53,106,227,112,17,83,191,82,82,161,5
"2733",107,"m",1.83,"program2",500,750,"1/12/2017",189,15,1987,2460,7806,5,26,84,100,27,1347,448,49,373,74,89,62,67,98,117,83,72,147,10
"2734",107,"m",1.83,"program2",500,750,"11/5/2017",293,18,1808,2236,3653,10,15,43,48,4,135,228,113,434,91,18,16,71,75,132,100,81,40,12
"2735",107,"m",1.83,"program2",500,750,"4/2/2017",214,21,1607,2355,8060,4,10,9,98,1,1191,331,78,379,116,208,8,32,80,101,89,111,94,2
"2736",107,"m",1.83,"program2",500,750,"3/13/2017",170,29,1136,2497,8189,5,44,61,14,80,1045,387,39,173,52,82,111,76,83,143,80,85,50,3
"2737",107,"m",1.83,"program2",500,750,"3/23/2017",294,24,1314,1023,6797,4,1,50,30,4,1298,225,38,336,83,35,91,33,72,167,84,88,154,4
"2738",107,"m",1.83,"program2",500,750,"5/23/2017",214,20,1073,2506,350,5,41,63,38,60,1316,188,70,179,104,25,106,60,90,77,81,116,167,3
"2739",107,"m",1.83,"program2",500,750,"2/27/2017",242,28,1647,1898,9425,7,3,70,11,10,1486,400,13,407,55,40,89,70,72,86,98,79,45,8
"2740",107,"m",1.83,"program2",500,750,"7/27/2017",256,26,1501,1601,6474,1,35,52,39,8,1127,187,23,150,36,40,99,8,90,147,100,99,88,2
"2741",107,"m",1.83,"program2",500,750,"8/21/2017",201,17,1990,1835,4767,6,1,30,37,64,999,232,69,62,14,269,112,53,93,169,89,105,84,5
"2742",107,"m",1.83,"program2",500,750,"7/24/2017",282,23,1879,2292,9667,4,36,23,31,37,515,330,81,425,13,135,94,47,91,125,70,118,130,8
"2743",107,"m",1.83,"program2",500,750,"12/3/2017",206,30,1180,2922,6580,10,8,63,40,85,335,383,66,98,109,79,100,51,83,150,84,117,72,6
"2744",107,"m",1.83,"program2",500,750,"8/8/2017",200,29,1925,1976,2545,2,3,74,70,47,304,122,48,191,21,170,30,8,92,144,76,106,161,12
"2745",107,"m",1.83,"program2",500,750,"9/1/2017",101,29,1705,1029,9616,2,8,5,75,45,194,170,84,340,118,212,81,44,100,137,86,81,80,7
"2746",107,"m",1.83,"program2",500,750,"8/5/2017",300,28,1482,1764,455,9,16,66,35,11,674,326,29,392,58,239,21,58,74,131,100,113,170,5
"2747",107,"m",1.83,"program2",500,750,"8/17/2017",297,17,1678,1833,1099,8,11,91,34,63,593,151,30,260,84,20,87,20,81,92,86,77,86,11
"2748",107,"m",1.83,"program2",500,750,"6/26/2017",172,20,1615,1519,6981,3,6,31,55,45,984,382,79,141,61,109,32,34,77,112,71,104,126,4
"2749",107,"m",1.83,"program2",500,750,"1/13/2017",256,16,1294,2487,4771,6,37,41,73,14,139,213,111,302,100,24,13,66,92,77,98,98,92,2
"2750",107,"m",1.83,"program2",500,750,"10/20/2017",159,28,1483,1274,7123,2,37,6,71,18,692,370,6,213,52,109,87,61,85,190,91,103,58,12
"2751",107,"m",1.83,"program2",500,750,"3/29/2017",134,17,1475,2794,2091,1,1,17,57,93,1204,479,119,149,63,92,62,51,98,112,98,105,77,3
"2752",107,"m",1.83,"program2",500,750,"2/21/2017",261,28,1773,2878,8555,1,30,43,68,39,1154,400,49,41,48,89,80,55,94,193,82,97,60,2
"2753",107,"m",1.83,"program2",500,750,"5/21/2017",180,22,1019,2412,9802,6,50,46,47,51,1112,419,14,341,31,35,62,63,85,145,91,115,102,6
"2754",107,"m",1.83,"program2",500,750,"4/9/2017",190,21,1019,1487,2853,5,43,25,90,78,840,286,107,104,49,202,107,68,77,172,83,106,106,6
"2755",107,"m",1.83,"program2",500,750,"12/30/2017",285,17,1727,1425,4602,5,41,9,31,30,897,458,57,148,33,194,119,35,75,108,74,90,77,2
"2756",107,"m",1.83,"program2",500,750,"4/9/2017",231,17,1250,2269,3026,10,14,61,3,11,540,464,97,122,97,52,21,47,97,152,81,93,180,10
"2757",107,"m",1.83,"program2",500,750,"10/31/2017",211,21,1196,1451,9906,8,43,61,39,63,501,339,10,140,70,90,38,72,79,91,91,106,96,6
"2758",107,"m",1.83,"program2",500,750,"7/26/2017",270,16,1371,1791,763,2,50,87,84,29,616,229,113,93,101,196,45,58,84,197,75,105,117,8
"2759",107,"m",1.83,"program2",500,750,"5/15/2017",195,23,1247,2791,4491,5,35,24,66,10,458,442,104,159,47,281,80,40,79,152,83,84,74,9
"2760",107,"m",1.83,"program2",500,750,"3/7/2017",287,21,1603,1437,7598,10,34,9,84,90,1327,175,95,139,87,162,41,48,98,114,70,93,169,2
"2761",107,"m",1.83,"program2",500,750,"11/15/2017",150,20,1227,2937,473,1,24,22,73,99,860,185,100,293,72,205,90,20,80,128,78,90,173,1
"2762",107,"m",1.83,"program2",500,750,"9/8/2017",240,15,1960,2305,431,2,47,38,52,97,190,382,15,128,70,143,116,9,94,70,70,78,103,1
"2763",107,"m",1.83,"program2",500,750,"1/7/2017",174,17,1711,2113,270,1,37,18,80,68,1262,172,72,298,65,296,88,18,85,158,70,105,104,10
"2764",107,"m",1.83,"program2",500,750,"10/4/2017",243,24,1358,2247,1388,9,18,83,37,98,876,236,81,406,34,72,12,75,87,178,99,87,115,7
"2765",107,"m",1.83,"program2",500,750,"8/3/2017",242,20,1351,1309,2518,5,24,87,73,40,230,232,68,467,97,191,22,17,90,120,72,81,113,2
"2766",107,"m",1.83,"program2",500,750,"3/27/2017",104,29,1972,2968,4839,4,45,54,54,29,1284,382,26,41,90,134,36,64,76,169,96,86,35,7
"2767",107,"m",1.83,"program2",500,750,"4/13/2017",117,29,1223,1862,376,10,13,74,83,100,1292,384,28,384,105,90,60,52,89,100,80,119,90,7
"2768",107,"m",1.83,"program2",500,750,"10/5/2017",193,24,1400,1130,4568,5,46,93,62,100,1377,428,107,177,80,150,24,23,73,77,77,70,81,4
"2769",107,"m",1.83,"program2",500,750,"1/6/2017",187,18,1319,2523,9091,7,4,61,17,22,915,157,99,274,28,79,42,32,96,193,77,81,178,9
"2770",107,"m",1.83,"program2",500,750,"12/7/2017",148,15,1051,1587,1575,8,49,99,40,17,1350,203,39,341,50,153,116,80,77,114,77,106,65,1
"2771",107,"m",1.83,"program2",500,750,"8/15/2017",147,28,1158,2786,4296,4,24,14,36,24,596,121,24,282,103,237,67,80,98,143,73,104,106,6
"2772",107,"m",1.83,"program2",500,750,"10/23/2017",158,21,1965,2936,8824,6,2,71,79,97,1151,441,47,107,14,7,54,22,89,145,91,108,174,6
"2773",107,"m",1.83,"program2",500,750,"11/19/2017",182,20,1825,2405,2769,5,13,87,21,97,499,420,102,60,106,266,97,19,81,200,71,112,113,6
"2774",107,"m",1.83,"program2",500,750,"1/25/2017",263,22,1142,3000,5842,3,48,76,81,31,232,443,50,6,103,290,87,20,78,146,78,107,37,3
"2775",107,"m",1.83,"program2",500,750,"12/19/2017",250,28,1909,1509,916,2,21,71,26,99,444,231,84,180,7,167,63,59,85,168,85,76,143,6
"2776",107,"m",1.83,"program2",500,750,"7/11/2017",187,18,1501,1992,3596,9,34,98,34,1,129,147,50,334,66,215,106,59,99,110,97,90,63,6
"2777",107,"m",1.83,"program2",500,750,"7/2/2017",154,21,1945,2633,5494,3,30,92,16,72,700,216,58,232,104,192,81,63,99,122,80,81,78,8
"2778",107,"m",1.83,"program2",500,750,"9/13/2017",265,19,1908,1232,9690,10,35,28,88,99,357,281,26,294,79,6,10,13,87,178,94,117,107,3
"2779",107,"m",1.83,"program2",500,750,"6/11/2017",110,26,1993,1966,3514,8,46,89,39,73,187,461,73,461,96,152,15,26,93,154,96,91,98,9
"2780",107,"m",1.83,"program2",500,750,"7/27/2017",273,15,1350,1177,232,3,1,47,29,95,416,396,118,430,36,138,106,53,88,83,76,93,172,1
"2781",107,"m",1.83,"program2",500,750,"10/24/2017",108,17,1116,2335,3908,5,26,10,7,57,627,221,110,425,20,20,64,39,78,116,75,72,99,6
"2782",107,"m",1.83,"program2",500,750,"2/8/2017",256,26,1632,2857,6754,10,12,32,38,89,1367,362,103,452,85,67,111,79,84,174,93,79,75,3
"2783",107,"m",1.83,"program2",500,750,"4/10/2017",234,24,1961,1863,1267,8,13,46,70,89,898,351,111,364,118,132,91,80,96,180,86,76,42,3
"2784",107,"m",1.83,"program2",500,750,"12/9/2017",265,22,1975,2362,4190,5,15,32,65,39,882,392,106,153,100,22,52,12,91,162,97,98,151,12
"2785",107,"m",1.83,"program2",500,750,"8/24/2017",192,18,1298,1989,4717,2,3,5,96,49,1125,127,53,335,12,35,13,62,96,84,81,96,95,11
"2786",107,"m",1.83,"program2",500,750,"1/28/2017",161,24,1952,1135,1873,6,34,16,89,97,1127,308,23,178,16,181,75,16,79,150,94,100,43,7
"2787",107,"m",1.83,"program2",500,750,"4/5/2017",126,30,1843,2877,2057,6,19,15,38,4,1364,244,113,306,58,225,116,20,87,99,77,104,175,12
"2788",107,"m",1.83,"program2",500,750,"12/15/2017",144,23,1380,2003,1152,1,14,44,57,15,1181,272,51,199,28,16,43,34,83,79,76,87,59,12
"2789",107,"m",1.83,"program2",500,750,"7/25/2017",141,17,1323,2781,881,10,5,53,26,22,143,471,49,103,111,95,71,46,75,148,98,87,142,3
"2790",107,"m",1.83,"program2",500,750,"5/10/2017",224,18,1034,2066,5422,7,50,86,83,59,860,352,6,360,115,145,70,53,85,96,77,107,90,11
"2791",107,"m",1.83,"program2",500,750,"9/4/2017",251,24,1603,2522,3544,7,47,74,44,41,675,214,100,229,59,278,25,80,99,120,94,76,127,8
"2792",107,"m",1.83,"program2",500,750,"7/27/2017",238,15,1878,1463,4795,8,28,5,39,82,118,262,54,193,65,164,63,22,93,160,73,88,78,4
"2793",107,"m",1.83,"program2",500,750,"8/4/2017",215,19,1296,1400,2151,9,11,67,48,47,234,323,106,385,74,248,113,54,79,85,78,72,138,10
